"","game_date","time","home","guest","home_score","guest_score","date","hour","1","X","2","advantage","winner"
"3668","2018-03-28","03:00","New Orleans Pelicans","Portland Trail Blazers",103,107,"27/03/2018","21:55",1.8,9,1.8,1,"2"
"3669","2018-03-28","05:30","Golden State Warriors","Indiana Pacers",81,92,"27/03/2018","18:00",1.8,9,1.8,5,"2"
"3670","2018-03-28","05:30","Golden State Warriors","Indiana Pacers",81,92,"27/03/2018","21:15",1.8,9,1.8,7,"2"
"3671","2018-03-29","02:00","Orlando Magic","Brooklyn Nets",104,111,"28/03/2018","07:25",1.8,9,1.8,1,"2"
"3672","2018-03-29","02:00","Orlando Magic","Brooklyn Nets",104,111,"28/03/2018","21:25",1.8,9,1.8,2,"2"
"3673","2018-03-29","02:00","Charlotte Hornets","Cleveland Cavaliers",105,118,"28/03/2018","18:00",1.8,9,1.8,1,"2"
"3674","2018-03-29","02:00","Charlotte Hornets","Cleveland Cavaliers",105,118,"28/03/2018","20:30",1.8,9,1.8,1,"2"
"3675","2018-03-29","03:00","Memphis Grizzlies","Portland Trail Blazers",108,103,"28/03/2018","18:00",1.8,9,1.8,6,"1.0"
"3676","2018-03-29","03:00","Memphis Grizzlies","Portland Trail Blazers",108,103,"28/03/2018","21:25",1.8,9,1.8,7,"1.0"
"3677","2018-03-29","05:00","Phoenix Suns","LA Clippers",99,111,"28/03/2018","18:10",1.8,9,1.8,10,"2"
"3678","2018-03-29","02:00","Philadelphia 76ers","New York Knicks",118,101,"28/03/2018","07:25",1.8,9,1.8,-13,"1.0"
"3679","2018-03-29","03:00","Minnesota Timberwolves","Atlanta Hawks",126,114,"28/03/2018","18:00",1.8,9,1.8,-12,"X"
"3680","2018-03-29","04:30","Utah Jazz","Boston Celtics",94,97,"28/03/2018","07:25",1.8,9,1.8,-6,"2"
"3681","2018-03-29","04:30","Utah Jazz","Boston Celtics",94,97,"28/03/2018","18:10",1.8,9,1.8,-7,"2"
"3682","2018-03-29","04:30","Utah Jazz","Boston Celtics",94,97,"28/03/2018","20:30",1.8,9,1.8,-8,"2"
"3683","2018-03-29","04:30","Utah Jazz","Boston Celtics",94,97,"28/03/2018","22:35",1.8,9,1.8,-9,"2"
"3684","2018-03-29","04:30","Utah Jazz","Boston Celtics",94,97,"28/03/2018","23:25",1.8,9,1.8,-8,"2"
"3685","2018-03-29","05:30","Los Angeles Lakers","Dallas Mavericks",103,93,"28/03/2018","18:10",1.8,9,1.8,-7,"1.0"
"3686","2018-03-29","05:30","Los Angeles Lakers","Dallas Mavericks",103,93,"28/03/2018","20:30",1.8,9,1.8,-8,"1.0"
"3687","2018-03-30","02:30","Miami Heat","Chicago Bulls",103,92,"29/03/2018","07:50",1.8,9,1.8,-13,"2"
"3688","2018-03-30","05:00","Sacramento Kings","Indiana Pacers",103,106,"29/03/2018","07:50",1.8,9,1.8,7,"1.0"
"3689","2018-03-30","05:00","Sacramento Kings","Indiana Pacers",103,106,"29/03/2018","18:20",1.8,9,1.8,8,"1.0"
"3690","2018-03-30","02:00","Detroit Pistons","Washington Wizards",103,92,"29/03/2018","18:10",1.8,9,1.8,1,"1.0"
"3691","2018-03-30","02:00","Detroit Pistons","Washington Wizards",103,92,"29/03/2018","18:25",1.8,9,1.8,1,"1.0"
"3692","2018-03-30","03:00","San Antonio Spurs","Oklahoma City Thunder",103,99,"29/03/2018","18:20",1.8,9,1.8,2,"1.0"
"3693","2018-03-30","03:00","San Antonio Spurs","Oklahoma City Thunder",103,99,"29/03/2018","20:10",1.8,9,1.8,3,"1.0"
"3694","2018-03-30","03:00","San Antonio Spurs","Oklahoma City Thunder",103,99,"29/03/2018","21:20",1.8,9,1.8,4,"1.0"
"3695","2018-03-30","05:30","Golden State Warriors","Milwaukee Bucks",107,116,"29/03/2018","18:25",1.8,9,1.8,-5,"2"
"3696","2018-03-30","05:30","Golden State Warriors","Milwaukee Bucks",107,116,"29/03/2018","18:45",1.8,9,1.8,-6,"2"
"3697","2018-03-30","05:30","Golden State Warriors","Milwaukee Bucks",107,116,"29/03/2018","23:10",1.8,9,1.8,-5,"2"
"3698","2018-04-01","20:00","Charlotte Hornets","Philadelphia 76ers",102,119,"01/04/2018","07:30",1.8,9,1.8,3,"2"
"3699","2018-04-01","20:00","Charlotte Hornets","Philadelphia 76ers",102,119,"01/04/2018","17:15",1.8,9,1.8,4,"2"
"3700","2018-04-01","22:30","San Antonio Spurs","Houston Rockets",100,83,"01/04/2018","18:15",1.8,9,1.8,2,"1.0"
"3701","2018-04-01","22:30","San Antonio Spurs","Houston Rockets",100,83,"01/04/2018","22:20",1.8,9,1.8,1,"1.0"
"3702","2018-04-01","22:30","LA Clippers","Indiana Pacers",104,111,"01/04/2018","07:30",1.8,9,1.8,-2,"2"
"3703","2018-04-01","22:30","LA Clippers","Indiana Pacers",104,111,"01/04/2018","10:00",1.8,9,1.8,-3,"2"
"3704","2018-04-01","22:30","Chicago Bulls","Washington Wizards",113,94,"01/04/2018","07:30",1.8,9,1.8,8,"1.0"
"3705","2018-04-01","22:30","Chicago Bulls","Washington Wizards",113,94,"01/04/2018","21:55",1.8,9,1.8,7,"1.0"
"3706","2018-04-01","22:30","Chicago Bulls","Washington Wizards",113,94,"01/04/2018","22:35",1.8,9,1.8,6,"1.0"
"3707","2018-04-01","00:00","New York Knicks","Detroit Pistons",109,115,"31/03/2018","10:10",1.8,9,1.8,3,"2"
"3708","2018-04-01","00:00","New York Knicks","Detroit Pistons",109,115,"31/03/2018","18:15",1.8,9,1.8,4,"2"
"3709","2018-04-01","03:00","Miami Heat","Brooklyn Nets",109,110,"31/03/2018","10:10",1.8,9,1.8,-8,"2"
"3710","2018-04-01","02:30","Boston Celtics","Toronto Raptors",110,99,"31/03/2018","17:40",1.8,9,1.8,4,"1.0"
"3711","2018-04-01","05:00","Sacramento Kings","Golden State Warriors",96,112,"31/03/2018","10:10",1.8,9,1.8,9,"2"
"3712","2018-04-02","01:00","Brooklyn Nets","Detroit Pistons",96,108,"01/04/2018","17:15",1.8,9,1.8,1,"2"
"3713","2018-04-02","01:00","Brooklyn Nets","Detroit Pistons",96,108,"01/04/2018","22:50",1.8,9,1.8,2,"2"
"3714","2018-04-02","01:00","Cleveland Cavaliers","Dallas Mavericks",98,87,"01/04/2018","07:40",1.8,9,1.8,-11,"X"
"3715","2018-04-02","03:00","Denver Nuggets","Milwaukee Bucks",128,125,"01/04/2018","07:40",1.8,9,1.8,-4,"2"
"3716","2018-04-02","03:00","Denver Nuggets","Milwaukee Bucks",128,125,"01/04/2018","18:25",1.8,9,1.8,-5,"2"
"3717","2018-04-02","04:00","Portland Trail Blazers","Memphis Grizzlies",113,98,"01/04/2018","07:40",1.8,9,1.8,-15,"X"
"3718","2018-04-02","01:00","Atlanta Hawks","Orlando Magic",94,88,"01/04/2018","07:40",1.8,9,1.8,-2,"1.0"
"3719","2018-04-02","01:00","New Orleans Pelicans","Oklahoma City Thunder",104,109,"01/04/2018","07:40",1.8,9,1.8,1,"2"
"3720","2018-04-02","01:00","New Orleans Pelicans","Oklahoma City Thunder",104,109,"01/04/2018","22:20",1.8,9,1.8,2,"2"
"3721","2018-04-02","02:00","Minnesota Timberwolves","Utah Jazz",97,121,"01/04/2018","18:10",1.8,9,1.8,2,"2"
"3722","2018-04-02","03:30","Golden State Warriors","Phoenix Suns",117,107,"01/04/2018","17:40",1.8,9,1.8,-14,"2"
"3723","2018-04-02","03:30","Golden State Warriors","Phoenix Suns",117,107,"01/04/2018","23:15",1.8,9,1.8,-15,"2"
"3724","2018-04-02","04:30","Los Angeles Lakers","Sacramento Kings",83,84,"01/04/2018","18:00",1.8,9,1.8,-7,"2"
"3725","2018-04-02","04:30","Los Angeles Lakers","Sacramento Kings",83,84,"01/04/2018","19:05",1.8,9,1.8,-8,"2"
"3726","2018-04-04","02:00","Philadelphia 76ers","Brooklyn Nets",121,95,"03/04/2018","07:20",1.8,9,1.8,-9,"1.0"
"3727","2018-04-04","02:00","Philadelphia 76ers","Brooklyn Nets",121,95,"03/04/2018","18:15",1.8,9,1.8,-8,"1.0"
"3728","2018-04-04","02:30","Miami Heat","Atlanta Hawks",101,98,"03/04/2018","07:20",1.8,9,1.8,-11,"2"
"3729","2018-04-04","02:30","Miami Heat","Atlanta Hawks",101,98,"03/04/2018","23:30",1.8,9,1.8,-12,"2"
"3730","2018-04-04","03:00","Oklahoma City Thunder","Golden State Warriors",107,111,"03/04/2018","07:30",1.8,9,1.8,-4,"2"
"3731","2018-04-04","03:00","Milwaukee Bucks","Boston Celtics",106,102,"03/04/2018","07:30",1.8,9,1.8,-2,"1.0"
"3732","2018-04-04","03:00","Milwaukee Bucks","Boston Celtics",106,102,"03/04/2018","22:10",1.8,9,1.8,-3,"1.0"
"3733","2018-04-04","03:00","Milwaukee Bucks","Boston Celtics",106,102,"03/04/2018","23:50",1.8,9,1.8,-4,"X"
"3734","2018-04-04","03:30","Dallas Mavericks","Portland Trail Blazers",115,109,"03/04/2018","07:30",1.8,9,1.8,8,"1.0"
"3735","2018-04-04","04:00","Utah Jazz","Los Angeles Lakers",117,110,"03/04/2018","17:45",1.8,9,1.8,-11,"2"
"3736","2018-04-04","05:30","LA Clippers","San Antonio Spurs",113,110,"03/04/2018","07:30",1.8,9,1.8,1,"1.0"
"3737","2018-04-04","02:00","Cleveland Cavaliers","Toronto Raptors",112,106,"03/04/2018","07:20",1.8,9,1.8,-1,"1.0"
"3738","2018-04-04","02:00","Cleveland Cavaliers","Toronto Raptors",112,106,"03/04/2018","18:55",1.8,9,1.8,1,"1.0"
"3739","2018-04-04","02:00","Cleveland Cavaliers","Toronto Raptors",112,106,"03/04/2018","23:30",1.8,9,1.8,-1,"1.0"
"3740","2018-04-04","02:30","New York Knicks","Orlando Magic",73,97,"03/04/2018","07:20",1.8,9,1.8,-1,"2"
"3741","2018-04-04","02:30","New York Knicks","Orlando Magic",73,97,"03/04/2018","21:20",1.8,9,1.8,-2,"2"
"3742","2018-04-04","03:00","Houston Rockets","Washington Wizards",120,104,"03/04/2018","17:45",1.8,9,1.8,-7,"1.0"
"3743","2018-04-04","03:00","Chicago Bulls","Charlotte Hornets",120,114,"03/04/2018","07:30",1.8,9,1.8,5,"1.0"
"3744","2018-04-04","03:00","Chicago Bulls","Charlotte Hornets",120,114,"03/04/2018","18:25",1.8,9,1.8,4,"1.0"
"3745","2018-04-04","04:00","Denver Nuggets","Indiana Pacers",107,104,"03/04/2018","07:30",1.8,9,1.8,-3,"X"
"3746","2018-04-04","04:00","Denver Nuggets","Indiana Pacers",107,104,"03/04/2018","22:10",1.8,9,1.8,-4,"2"
"3747","2018-04-04","05:00","Phoenix Suns","Sacramento Kings",97,94,"03/04/2018","17:45",1.8,9,1.8,2,"1.0"
"3748","2018-04-04","05:00","Phoenix Suns","Sacramento Kings",97,94,"03/04/2018","22:10",1.8,9,1.8,2,"1.0"
"3749","2018-04-05","02:00","Orlando Magic","Dallas Mavericks",105,100,"04/04/2018","07:30",1.8,9,1.8,1,"1.0"
"3750","2018-04-05","02:00","Orlando Magic","Dallas Mavericks",105,100,"04/04/2018","17:35",1.8,9,1.8,-3,"1.0"
"3751","2018-04-05","02:30","Atlanta Hawks","Miami Heat",86,115,"04/04/2018","07:30",1.8,9,1.8,9,"2"
"3752","2018-04-05","02:30","Atlanta Hawks","Miami Heat",86,115,"04/04/2018","16:45",1.8,9,1.8,8,"2"
"3753","2018-04-05","02:30","Atlanta Hawks","Miami Heat",86,115,"04/04/2018","21:15",1.8,9,1.8,7,"2"
"3754","2018-04-05","03:00","New Orleans Pelicans","Memphis Grizzlies",123,95,"04/04/2018","07:40",1.8,9,1.8,-13,"1.0"
"3755","2018-04-05","02:00","Detroit Pistons","Philadelphia 76ers",108,115,"04/04/2018","17:35",1.8,9,1.8,2,"2"
"3756","2018-04-05","02:00","Detroit Pistons","Philadelphia 76ers",108,115,"04/04/2018","19:45",1.8,9,1.8,3,"2"
"3757","2018-04-05","03:00","Toronto Raptors","Boston Celtics",96,78,"04/04/2018","17:40",1.8,9,1.8,-8,"1.0"
"3758","2018-04-05","03:00","Toronto Raptors","Boston Celtics",96,78,"04/04/2018","19:45",1.8,9,1.8,-7,"1.0"
"3759","2018-04-05","05:30","Los Angeles Lakers","San Antonio Spurs",122,112,"04/04/2018","17:40",1.8,9,1.8,6,"1.0"
"3760","2018-04-06","02:00","Indiana Pacers","Golden State Warriors",126,106,"05/04/2018","08:10",1.8,9,1.8,2,"1.0"
"3761","2018-04-06","02:00","Indiana Pacers","Golden State Warriors",126,106,"05/04/2018","21:25",1.8,9,1.8,3,"1.0"
"3762","2018-04-06","03:00","Milwaukee Bucks","Brooklyn Nets",111,119,"05/04/2018","08:10",1.8,9,1.8,-8,"2"
"3763","2018-04-06","03:00","Milwaukee Bucks","Brooklyn Nets",111,119,"05/04/2018","18:10",1.8,9,1.8,-9,"2"
"3764","2018-04-06","04:00","Utah Jazz","LA Clippers",117,95,"05/04/2018","08:15",1.8,9,1.8,-7,"1.0"
"3765","2018-04-06","03:00","Houston Rockets","Portland Trail Blazers",96,94,"05/04/2018","17:40",1.8,9,1.8,-11,"2"
"3766","2018-04-06","03:00","Cleveland Cavaliers","Washington Wizards",119,115,"05/04/2018","08:10",1.8,9,1.8,-6,"2"
"3767","2018-04-06","05:30","Denver Nuggets","Minnesota Timberwolves",100,96,"05/04/2018","08:15",1.8,9,1.8,-5,"2"
"3768","2018-04-07","02:00","Orlando Magic","Charlotte Hornets",100,137,"06/04/2018","10:25",1.8,9,1.8,6,"2"
"3769","2018-04-07","02:00","Orlando Magic","Charlotte Hornets",100,137,"06/04/2018","18:05",1.8,9,1.8,5,"2"
"3770","2018-04-07","02:00","Orlando Magic","Charlotte Hornets",100,137,"06/04/2018","20:50",1.8,9,1.8,6,"2"
"3771","2018-04-07","02:00","Washington Wizards","Atlanta Hawks",97,103,"06/04/2018","18:05",1.8,9,1.8,-11,"2"
"3772","2018-04-07","02:30","Boston Celtics","Chicago Bulls",111,104,"06/04/2018","10:30",1.8,9,1.8,-10,"2"
"3773","2018-04-07","02:30","Boston Celtics","Chicago Bulls",111,104,"06/04/2018","20:50",1.8,9,1.8,-9,"2"
"3774","2018-04-07","02:30","New York Knicks","Miami Heat",122,98,"06/04/2018","10:30",1.8,9,1.8,9,"1.0"
"3775","2018-04-07","05:00","Phoenix Suns","New Orleans Pelicans",103,122,"06/04/2018","10:30",1.8,9,1.8,10,"2"
"3776","2018-04-07","05:00","Phoenix Suns","New Orleans Pelicans",103,122,"06/04/2018","18:05",1.8,9,1.8,11,"2"
"3777","2018-04-07","22:30","LA Clippers","Denver Nuggets",115,134,"07/04/2018","11:50",1.8,9,1.8,-1,"2"
"3778","2018-04-07","22:30","LA Clippers","Denver Nuggets",115,134,"07/04/2018","15:15",1.8,9,1.8,1,"2"
"3779","2018-04-07","22:30","LA Clippers","Denver Nuggets",115,134,"07/04/2018","16:45",1.8,9,1.8,2,"2"
"3780","2018-04-07","22:30","LA Clippers","Denver Nuggets",115,134,"07/04/2018","20:00",1.8,9,1.8,3,"2"
"3781","2018-04-07","22:30","LA Clippers","Denver Nuggets",115,134,"07/04/2018","22:05",1.8,9,1.8,4,"2"
"3782","2018-04-07","02:00","Detroit Pistons","Dallas Mavericks",113,106,"06/04/2018","18:05",1.8,9,1.8,-8,"2"
"3783","2018-04-07","02:00","Detroit Pistons","Dallas Mavericks",113,106,"06/04/2018","20:50",1.8,9,1.8,-7,"X"
"3784","2018-04-07","02:00","Philadelphia 76ers","Cleveland Cavaliers",132,130,"06/04/2018","10:25",1.8,9,1.8,-3,"2"
"3785","2018-04-07","02:00","Philadelphia 76ers","Cleveland Cavaliers",132,130,"06/04/2018","20:00",1.8,9,1.8,-4,"2"
"3786","2018-04-07","02:30","Toronto Raptors","Indiana Pacers",92,73,"06/04/2018","10:25",1.8,9,1.8,-8,"1.0"
"3787","2018-04-07","02:30","Toronto Raptors","Indiana Pacers",92,73,"06/04/2018","21:45",1.8,9,1.8,-7,"1.0"
"3788","2018-04-07","03:00","Memphis Grizzlies","Sacramento Kings",93,94,"06/04/2018","18:15",1.8,9,1.8,3,"1.0"
"3789","2018-04-07","05:30","Los Angeles Lakers","Minnesota Timberwolves",96,113,"06/04/2018","18:15",1.8,9,1.8,4,"2"
"3790","2018-04-08","20:00","Philadelphia 76ers","Dallas Mavericks",109,97,"08/04/2018","08:30",1.8,9,1.8,-13,"2"
"3791","2018-04-08","22:30","Memphis Grizzlies","Detroit Pistons",130,117,"08/04/2018","08:35",1.8,9,1.8,6,"1.0"
"3792","2018-04-08","22:30","Memphis Grizzlies","Detroit Pistons",130,117,"08/04/2018","22:00",1.8,9,1.8,7,"1.0"
"3793","2018-04-08","20:00","Boston Celtics","Atlanta Hawks",106,112,"08/04/2018","08:15",1.8,9,1.8,-10,"2"
"3794","2018-04-08","20:00","Charlotte Hornets","Indiana Pacers",117,123,"08/04/2018","08:30",1.8,9,1.8,2,"2"
"3795","2018-04-08","20:00","Charlotte Hornets","Indiana Pacers",117,123,"08/04/2018","17:35",1.8,9,1.8,3,"2"
"3796","2018-04-08","20:00","Charlotte Hornets","Indiana Pacers",117,123,"08/04/2018","18:50",1.8,9,1.8,2,"2"
"3797","2018-04-08","20:00","Charlotte Hornets","Indiana Pacers",117,123,"08/04/2018","19:40",1.8,9,1.8,1,"2"
"3798","2018-04-08","02:30","New York Knicks","Milwaukee Bucks",102,115,"07/04/2018","11:45",1.8,9,1.8,9,"2"
"3799","2018-04-08","02:30","New York Knicks","Milwaukee Bucks",102,115,"07/04/2018","17:10",1.8,9,1.8,11,"2"
"3800","2018-04-08","02:30","New York Knicks","Milwaukee Bucks",102,115,"07/04/2018","18:00",1.8,9,1.8,9,"2"
"3801","2018-04-08","03:30","Golden State Warriors","New Orleans Pelicans",120,126,"07/04/2018","11:50",1.8,9,1.8,-7,"2"
"3802","2018-04-08","04:00","San Antonio Spurs","Portland Trail Blazers",116,105,"07/04/2018","18:00",1.8,9,1.8,-4,"1.0"
"3803","2018-04-08","04:00","San Antonio Spurs","Portland Trail Blazers",116,105,"07/04/2018","20:40",1.8,9,1.8,-5,"1.0"
"3804","2018-04-08","03:00","Chicago Bulls","Brooklyn Nets",96,124,"07/04/2018","11:50",1.8,9,1.8,5,"2"
"3805","2018-04-08","03:30","Houston Rockets","Oklahoma City Thunder",102,108,"07/04/2018","11:50",1.8,9,1.8,-7,"2"
"3806","2018-04-08","03:30","Houston Rockets","Oklahoma City Thunder",102,108,"07/04/2018","16:10",1.8,9,1.8,-6,"2"
"3807","2018-04-09","01:00","Los Angeles Lakers","Utah Jazz",97,112,"08/04/2018","17:50",1.8,9,1.8,7,"2"
"3808","2018-04-09","01:00","Los Angeles Lakers","Utah Jazz",97,112,"08/04/2018","21:10",1.8,9,1.8,8,"2"
"3809","2018-04-09","01:00","Los Angeles Lakers","Utah Jazz",97,112,"08/04/2018","23:45",1.8,9,1.8,9,"2"
"3810","2018-04-09","01:00","Toronto Raptors","Orlando Magic",112,101,"08/04/2018","17:50",1.8,9,1.8,-13,"2"
"3811","2018-04-09","04:00","Phoenix Suns","Golden State Warriors",100,117,"08/04/2018","17:50",1.8,9,1.8,14,"2"
"3812","2018-04-10","02:00","Detroit Pistons","Toronto Raptors",98,108,"09/04/2018","17:55",1.8,9,1.8,4,"2"
"3813","2018-04-10","02:30","Miami Heat","Oklahoma City Thunder",93,115,"09/04/2018","08:15",1.8,9,1.8,3,"2"
"3814","2018-04-10","02:30","Miami Heat","Oklahoma City Thunder",93,115,"09/04/2018","15:30",1.8,9,1.8,4,"2"
"3815","2018-04-10","02:30","Miami Heat","Oklahoma City Thunder",93,115,"09/04/2018","22:15",1.8,9,1.8,5,"2"
"3816","2018-04-10","02:30","Miami Heat","Oklahoma City Thunder",93,115,"09/04/2018","23:10",1.8,9,1.8,6,"2"
"3817","2018-04-10","03:00","Milwaukee Bucks","Orlando Magic",102,86,"09/04/2018","18:05",1.8,9,1.8,-12,"1.0"
"3818","2018-04-10","03:30","San Antonio Spurs","Sacramento Kings",98,85,"09/04/2018","08:15",1.8,9,1.8,-14,"2"
"3819","2018-04-10","05:30","LA Clippers","New Orleans Pelicans",100,113,"09/04/2018","08:25",1.8,9,1.8,7,"2"
"3820","2018-04-10","05:30","LA Clippers","New Orleans Pelicans",100,113,"09/04/2018","19:05",1.8,9,1.8,8,"2"
"3821","2018-04-10","05:30","LA Clippers","New Orleans Pelicans",100,113,"09/04/2018","21:25",1.8,9,1.8,9,"2"
"3822","2018-04-10","02:30","Brooklyn Nets","Chicago Bulls",114,105,"09/04/2018","08:10",1.8,9,1.8,-7,"1.0"
"3823","2018-04-10","02:30","Brooklyn Nets","Chicago Bulls",114,105,"09/04/2018","20:10",1.8,9,1.8,-8,"1.0"
"3824","2018-04-10","02:30","New York Knicks","Cleveland Cavaliers",109,123,"09/04/2018","17:55",1.8,9,1.8,12,"2"
"3825","2018-04-10","03:00","Minnesota Timberwolves","Memphis Grizzlies",113,94,"09/04/2018","17:55",1.8,9,1.8,-15,"1.0"
"3826","2018-04-10","03:00","Minnesota Timberwolves","Memphis Grizzlies",113,94,"09/04/2018","19:15",1.8,9,1.8,-16,"1.0"
"3827","2018-04-10","04:00","Denver Nuggets","Portland Trail Blazers",88,82,"09/04/2018","08:25",1.8,9,1.8,-4,"1.0"
"3828","2018-04-10","04:00","Denver Nuggets","Portland Trail Blazers",88,82,"09/04/2018","20:10",1.8,9,1.8,-5,"1.0"
"3829","2018-04-10","04:00","Denver Nuggets","Portland Trail Blazers",88,82,"09/04/2018","23:00",1.8,9,1.8,-6,"X"
"3830","2018-04-11","02:30","Atlanta Hawks","Philadelphia 76ers",113,121,"10/04/2018","10:15",1.8,9,1.8,9,"1.0"
"3831","2018-04-11","02:30","Atlanta Hawks","Philadelphia 76ers",113,121,"10/04/2018","22:05",1.8,9,1.8,10,"1.0"
"3832","2018-04-11","03:30","Dallas Mavericks","Phoenix Suns",97,124,"10/04/2018","18:05",1.8,9,1.8,-4,"2"
"3833","2018-04-11","05:30","Los Angeles Lakers","Houston Rockets",99,105,"10/04/2018","18:05",1.8,9,1.8,8,"1.0"
"3834","2018-04-11","02:00","Indiana Pacers","Charlotte Hornets",93,119,"10/04/2018","10:10",1.8,9,1.8,-6,"2"
"3835","2018-04-11","02:00","Indiana Pacers","Charlotte Hornets",93,119,"10/04/2018","18:25",1.8,9,1.8,-4,"2"
"3836","2018-04-11","02:00","Indiana Pacers","Charlotte Hornets",93,119,"10/04/2018","18:40",1.8,9,1.8,-3,"2"
"3837","2018-04-11","02:00","Indiana Pacers","Charlotte Hornets",93,119,"10/04/2018","21:20",1.8,9,1.8,-2,"2"
"3838","2018-04-11","03:00","Washington Wizards","Boston Celtics",113,101,"10/04/2018","10:15",1.8,9,1.8,-6,"1.0"
"3839","2018-04-11","03:00","Washington Wizards","Boston Celtics",113,101,"10/04/2018","18:35",1.8,9,1.8,-7,"1.0"
"3840","2018-04-11","04:00","Utah Jazz","Golden State Warriors",119,79,"10/04/2018","10:15",1.8,9,1.8,-7,"1.0"
"3841","2018-10-17","03:00","Boston Celtics","Philadelphia 76ers",105,87,"14/10/2018","16:10",1.8,9,1.8,-5,"1.0"
"3842","2018-10-17","03:00","Boston Celtics","Philadelphia 76ers",105,87,"16/10/2018","23:45",1.8,9,1.8,-6,"1.0"
"3843","2018-10-17","05:30","Golden State Warriors","Oklahoma City Thunder",108,100,"15/10/2018","08:35",1.8,9,1.8,-12,"2"
"3844","2018-10-17","05:30","Golden State Warriors","Oklahoma City Thunder",108,100,"16/10/2018","19:45",1.8,9,1.8,-13,"2"
"3845","2018-10-17","03:00","Boston Celtics","Philadelphia 76ers",105,87,"14/10/2018","16:10",1.8,9,1.8,-5,"1.0"
"3846","2018-10-17","03:00","Boston Celtics","Philadelphia 76ers",105,87,"16/10/2018","23:45",1.8,9,1.8,-6,"1.0"
"3847","2018-10-17","05:30","Golden State Warriors","Oklahoma City Thunder",108,100,"15/10/2018","08:35",1.8,9,1.8,-12,"2"
"3848","2018-10-17","05:30","Golden State Warriors","Oklahoma City Thunder",108,100,"16/10/2018","19:45",1.8,9,1.8,-13,"2"
"3849","2018-10-18","02:00","Orlando Magic","Miami Heat",104,101,"15/10/2018","16:10",1.8,9,1.8,2,"1.0"
"3850","2018-10-18","02:00","Detroit Pistons","Brooklyn Nets",103,100,"15/10/2018","16:10",1.8,9,1.8,-5,"2"
"3851","2018-10-18","02:00","Detroit Pistons","Brooklyn Nets",103,100,"18/10/2018","00:20",1.8,9,1.8,-6,"2"
"3852","2018-10-18","02:30","Toronto Raptors","Cleveland Cavaliers",116,104,"15/10/2018","16:10",1.8,9,1.8,-10,"1.0"
"3853","2018-10-18","02:30","Toronto Raptors","Cleveland Cavaliers",116,104,"17/10/2018","08:40",1.8,9,1.8,-12,"X"
"3854","2018-10-18","03:00","Houston Rockets","New Orleans Pelicans",112,131,"15/10/2018","16:10",1.8,9,1.8,-7,"2"
"3855","2018-10-18","03:00","Houston Rockets","New Orleans Pelicans",112,131,"17/10/2018","13:50",1.8,9,1.8,-8,"2"
"3856","2018-10-18","03:00","Houston Rockets","New Orleans Pelicans",112,131,"18/10/2018","01:30",1.8,9,1.8,-9,"2"
"3857","2018-10-18","05:00","Sacramento Kings","Utah Jazz",117,123,"15/10/2018","16:10",1.8,9,1.8,7,"1.0"
"3858","2018-10-18","05:00","Sacramento Kings","Utah Jazz",117,123,"17/10/2018","08:45",1.8,9,1.8,8,"1.0"
"3859","2018-10-18","05:00","Sacramento Kings","Utah Jazz",117,123,"17/10/2018","11:30",1.8,9,1.8,9,"1.0"
"3860","2018-10-18","05:30","Phoenix Suns","Dallas Mavericks",121,100,"15/10/2018","16:10",1.8,9,1.8,-2,"1.0"
"3861","2018-10-18","05:30","Phoenix Suns","Dallas Mavericks",121,100,"17/10/2018","10:20",1.8,9,1.8,-2,"1.0"
"3862","2018-10-18","05:30","Phoenix Suns","Dallas Mavericks",121,100,"17/10/2018","20:50",1.8,9,1.8,-1,"1.0"
"3863","2018-10-18","05:30","Phoenix Suns","Dallas Mavericks",121,100,"17/10/2018","22:35",1.8,9,1.8,1,"1.0"
"3864","2018-10-18","02:00","Indiana Pacers","Memphis Grizzlies",111,83,"15/10/2018","16:10",1.8,9,1.8,-6,"1.0"
"3865","2018-10-18","02:00","Indiana Pacers","Memphis Grizzlies",111,83,"17/10/2018","20:50",1.8,9,1.8,-7,"1.0"
"3866","2018-10-18","02:00","Charlotte Hornets","Milwaukee Bucks",112,113,"15/10/2018","16:10",1.8,9,1.8,2,"1.0"
"3867","2018-10-18","02:00","Charlotte Hornets","Milwaukee Bucks",112,113,"17/10/2018","19:05",1.8,9,1.8,3,"1.0"
"3868","2018-10-18","02:30","New York Knicks","Atlanta Hawks",126,107,"15/10/2018","16:10",1.8,9,1.8,-4,"1.0"
"3869","2018-10-18","03:30","San Antonio Spurs","Minnesota Timberwolves",112,108,"15/10/2018","16:10",1.8,9,1.8,-3,"1.0"
"3870","2018-10-18","03:30","San Antonio Spurs","Minnesota Timberwolves",112,108,"18/10/2018","01:30",1.8,9,1.8,-4,"X"
"3871","2018-10-18","05:30","LA Clippers","Denver Nuggets",98,107,"15/10/2018","16:10",1.8,9,1.8,1,"2"
"3872","2018-10-18","05:30","LA Clippers","Denver Nuggets",98,107,"17/10/2018","10:20",1.8,9,1.8,1,"2"
"3873","2018-10-19","03:00","Washington Wizards","Miami Heat",112,113,"18/10/2018","10:30",1.8,9,1.8,-5,"2"
"3874","2018-10-19","03:00","Washington Wizards","Miami Heat",112,113,"18/10/2018","23:20",1.8,9,1.8,-6,"2"
